,InvoiceNo,item_sku,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,gmv,CancelledOrder,InternationalOrders,TotalPrice
2512,564061,22386,JUMBO BAG PINK POLKADOT,2,2011-08-22 14:38:00,2.08,14505.0,United Kingdom,4.16,0,0,4.16
2513,564079,22386,JUMBO BAG PINK POLKADOT,10,2011-08-22 15:55:00,2.08,12627.0,Germany,20.8,0,1,20.8
2514,564083,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 08:54:00,2.08,17469.0,United Kingdom,20.8,0,0,20.8
2515,564088,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 09:38:00,2.08,17702.0,United Kingdom,20.8,0,0,20.8
2516,564147,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 12:21:00,2.08,14004.0,United Kingdom,20.8,0,0,20.8
2517,564162,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 13:27:00,2.08,13481.0,United Kingdom,20.8,0,0,20.8
2518,564167,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 13:50:00,2.08,17735.0,United Kingdom,20.8,0,0,20.8
2519,564197,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 17:13:00,2.08,13425.0,United Kingdom,20.8,0,0,20.8
2520,564310,22386,JUMBO BAG PINK POLKADOT,200,2011-08-24 12:51:00,1.79,15769.0,United Kingdom,358.0,0,0,358.0
2521,564323,22386,JUMBO BAG PINK POLKADOT,100,2011-08-24 13:24:00,1.75,13694.0,United Kingdom,175.0,0,0,175.0
2522,564327,22386,JUMBO BAG PINK POLKADOT,100,2011-08-24 13:33:00,1.74,16029.0,United Kingdom,174.0,0,0,174.0
2523,564484,22386,JUMBO BAG PINK POLKADOT,3,2011-08-25 13:46:00,2.08,13634.0,United Kingdom,6.24,0,0,6.24
2524,564572,22386,JUMBO BAG PINK POLKADOT,10,2011-08-26 11:18:00,2.08,15078.0,United Kingdom,20.8,0,0,20.8
2525,564635,22386,JUMBO BAG PINK POLKADOT,10,2011-08-26 12:41:00,2.08,15615.0,United Kingdom,20.8,0,0,20.8
2526,564716,22386,JUMBO BAG PINK POLKADOT,14,2011-08-28 11:02:00,2.08,14810.0,United Kingdom,29.12,0,0,29.12
2527,564729,22386,JUMBO BAG PINK POLKADOT,2,2011-08-28 12:44:00,2.08,13137.0,United Kingdom,4.16,0,0,4.16
2528,564846,22386,JUMBO BAG PINK POLKADOT,1,2011-08-30 15:16:00,2.08,14507.0,United Kingdom,2.08,0,0,2.08
2529,564972,22386,JUMBO BAG PINK POLKADOT,10,2011-08-31 15:30:00,2.08,12621.0,Germany,20.8,0,1,20.8
2530,565014,22386,JUMBO BAG PINK POLKADOT,100,2011-08-31 16:28:00,1.79,16180.0,United Kingdom,179.0,0,0,179.0
2531,565118,22386,JUMBO BAG PINK POLKADOT,10,2011-09-01 11:33:00,2.08,15039.0,United Kingdom,20.8,0,0,20.8
2532,565129,22386,JUMBO BAG PINK POLKADOT,1,2011-09-01 12:41:00,2.08,15719.0,United Kingdom,2.08,0,0,2.08
2533,565150,22386,JUMBO BAG PINK POLKADOT,20,2011-09-01 14:26:00,1.79,14298.0,United Kingdom,35.8,0,0,35.8
2534,565152,22386,JUMBO BAG PINK POLKADOT,3,2011-09-01 14:42:00,2.08,17799.0,United Kingdom,6.24,0,0,6.24
2535,565238,22386,JUMBO BAG PINK POLKADOT,10,2011-09-02 09:48:00,2.08,16945.0,United Kingdom,20.8,0,0,20.8
2536,565317,22386,JUMBO BAG PINK POLKADOT,10,2011-09-02 13:00:00,2.08,12921.0,United Kingdom,20.8,0,0,20.8
2537,565366,22386,JUMBO BAG PINK POLKADOT,10,2011-09-02 14:56:00,2.08,17091.0,United Kingdom,20.8,0,0,20.8
2538,565388,22386,JUMBO BAG PINK POLKADOT,5,2011-09-02 15:56:00,2.08,14415.0,United Kingdom,10.4,0,0,10.4
2539,565405,22386,JUMBO BAG PINK POLKADOT,10,2011-09-04 10:51:00,2.08,14211.0,United Kingdom,20.8,0,0,20.8
2540,565431,22386,JUMBO BAG PINK POLKADOT,2,2011-09-04 13:15:00,2.08,14965.0,United Kingdom,4.16,0,0,4.16
2541,565438,22386,JUMBO BAG PINK POLKADOT,10,2011-09-04 13:56:00,2.08,17229.0,United Kingdom,20.8,0,0,20.8
2542,565445,22386,JUMBO BAG PINK POLKADOT,1,2011-09-04 14:50:00,2.08,13548.0,United Kingdom,2.08,0,0,2.08
2543,565458,22386,JUMBO BAG PINK POLKADOT,10,2011-09-05 09:16:00,2.08,16523.0,United Kingdom,20.8,0,0,20.8
2544,565478,22386,JUMBO BAG PINK POLKADOT,2,2011-09-05 11:18:00,2.08,15005.0,United Kingdom,4.16,0,0,4.16
2545,565478,22386,JUMBO BAG PINK POLKADOT,1,2011-09-05 11:18:00,2.08,15005.0,United Kingdom,2.08,0,0,2.08
2546,565541,22386,JUMBO BAG PINK POLKADOT,4,2011-09-05 12:00:00,2.08,14159.0,United Kingdom,8.32,0,0,8.32
2547,565579,22386,JUMBO BAG PINK POLKADOT,2,2011-09-05 12:35:00,2.08,18283.0,United Kingdom,4.16,0,0,4.16
2548,565588,22386,JUMBO BAG PINK POLKADOT,4,2011-09-05 13:50:00,2.08,16918.0,United Kingdom,8.32,0,0,8.32
2549,565593,22386,JUMBO BAG PINK POLKADOT,10,2011-09-05 14:07:00,2.08,17612.0,United Kingdom,20.8,0,0,20.8
2550,565594,22386,JUMBO BAG PINK POLKADOT,10,2011-09-05 14:11:00,2.08,13510.0,United Kingdom,20.8,0,0,20.8
2551,565631,22386,JUMBO BAG PINK POLKADOT,100,2011-09-05 15:49:00,1.79,14680.0,United Kingdom,179.0,0,0,179.0
2552,565732,22386,JUMBO BAG PINK POLKADOT,10,2011-09-06 12:10:00,2.08,17068.0,United Kingdom,20.8,0,0,20.8
2553,565751,22386,JUMBO BAG PINK POLKADOT,1,2011-09-06 12:56:00,2.08,16393.0,United Kingdom,2.08,0,0,2.08
2554,565776,22386,JUMBO BAG PINK POLKADOT,100,2011-09-06 14:38:00,1.79,15311.0,United Kingdom,179.0,0,0,179.0
2555,565794,22386,JUMBO BAG PINK POLKADOT,100,2011-09-07 09:45:00,1.79,16029.0,United Kingdom,179.0,0,0,179.0
2556,565796,22386,JUMBO BAG PINK POLKADOT,10,2011-09-07 10:07:00,2.08,14916.0,United Kingdom,20.8,0,0,20.8
2557,565801,22386,JUMBO BAG PINK POLKADOT,10,2011-09-07 10:28:00,2.08,12685.0,France,20.8,0,1,20.8
2558,565803,22386,JUMBO BAG PINK POLKADOT,10,2011-09-07 10:38:00,2.08,17735.0,United Kingdom,20.8,0,0,20.8
2559,565845,22386,JUMBO BAG PINK POLKADOT,20,2011-09-07 12:21:00,2.08,14709.0,United Kingdom,41.6,0,0,41.6
2560,565915,22386,JUMBO BAG PINK POLKADOT,5,2011-09-07 15:52:00,2.08,15752.0,United Kingdom,10.4,0,0,10.4
2561,565923,22386,JUMBO BAG PINK POLKADOT,10,2011-09-08 10:00:00,2.08,17567.0,United Kingdom,20.8,0,0,20.8
2562,565930,22386,JUMBO BAG PINK POLKADOT,10,2011-09-08 10:32:00,2.08,12685.0,France,20.8,0,1,20.8
2563,565967,22386,JUMBO BAG PINK POLKADOT,20,2011-09-08 11:27:00,2.08,14646.0,Netherlands,41.6,0,1,41.6
2564,565990,22386,JUMBO BAG PINK POLKADOT,10,2011-09-08 11:44:00,2.08,13577.0,United Kingdom,20.8,0,0,20.8
2565,566008,22386,JUMBO BAG PINK POLKADOT,2,2011-09-08 12:04:00,2.08,16426.0,United Kingdom,4.16,0,0,4.16
2566,566013,22386,JUMBO BAG PINK POLKADOT,10,2011-09-08 12:16:00,2.08,17004.0,United Kingdom,20.8,0,0,20.8
2567,566017,22386,JUMBO BAG PINK POLKADOT,10,2011-09-08 12:27:00,2.08,13330.0,United Kingdom,20.8,0,0,20.8
2568,566018,22386,JUMBO BAG PINK POLKADOT,2,2011-09-08 12:42:00,2.08,13137.0,United Kingdom,4.16,0,0,4.16
2569,566199,22386,JUMBO BAG PINK POLKADOT,20,2011-09-09 14:12:00,2.08,14824.0,United Kingdom,41.6,0,0,41.6
2570,566227,22386,JUMBO BAG PINK POLKADOT,100,2011-09-11 10:42:00,1.79,14258.0,United Kingdom,179.0,0,0,179.0
2571,566238,22386,JUMBO BAG PINK POLKADOT,1,2011-09-11 11:24:00,2.08,17377.0,United Kingdom,2.08,0,0,2.08
2572,566272,22386,JUMBO BAG PINK POLKADOT,2,2011-09-11 13:51:00,2.08,14487.0,United Kingdom,4.16,0,0,4.16
2573,566284,22386,JUMBO BAG PINK POLKADOT,10,2011-09-11 14:49:00,2.08,14825.0,United Kingdom,20.8,0,0,20.8
2574,566290,22386,JUMBO BAG PINK POLKADOT,1,2011-09-11 15:24:00,2.08,14456.0,United Kingdom,2.08,0,0,2.08
2575,566290,22386,JUMBO BAG PINK POLKADOT,2,2011-09-11 15:24:00,2.08,14456.0,United Kingdom,4.16,0,0,4.16
2576,566297,22386,JUMBO BAG PINK POLKADOT,1,2011-09-11 15:50:00,2.08,16794.0,United Kingdom,2.08,0,0,2.08
2577,566451,22386,JUMBO BAG PINK POLKADOT,2,2011-09-12 16:14:00,2.08,18069.0,United Kingdom,4.16,0,0,4.16
2578,566481,22386,JUMBO BAG PINK POLKADOT,200,2011-09-13 09:33:00,1.79,15769.0,United Kingdom,358.0,0,0,358.0
2579,566518,22386,JUMBO BAG PINK POLKADOT,7,2011-09-13 11:24:00,2.08,17779.0,United Kingdom,14.56,0,0,14.56
2580,566554,22386,JUMBO BAG PINK POLKADOT,10,2011-09-13 11:39:00,2.08,13136.0,United Kingdom,20.8,0,0,20.8
2581,566576,22386,JUMBO BAG PINK POLKADOT,100,2011-09-13 13:21:00,1.79,13098.0,United Kingdom,179.0,0,0,179.0
2582,566580,22386,JUMBO BAG PINK POLKADOT,10,2011-09-13 13:46:00,2.08,12822.0,United Kingdom,20.8,0,0,20.8
2583,566705,22386,JUMBO BAG PINK POLKADOT,20,2011-09-14 11:53:00,2.08,13552.0,United Kingdom,41.6,0,0,41.6
2584,566732,22386,JUMBO BAG PINK POLKADOT,10,2011-09-14 13:42:00,2.08,17716.0,United Kingdom,20.8,0,0,20.8
2585,566912,22386,JUMBO BAG PINK POLKADOT,10,2011-09-15 14:05:00,2.08,14367.0,United Kingdom,20.8,0,0,20.8
2586,566930,22386,JUMBO BAG PINK POLKADOT,10,2011-09-15 15:26:00,2.08,15417.0,United Kingdom,20.8,0,0,20.8
2587,566950,22386,JUMBO BAG PINK POLKADOT,10,2011-09-15 16:34:00,2.08,17594.0,United Kingdom,20.8,0,0,20.8
2588,566962,22386,JUMBO BAG PINK POLKADOT,1,2011-09-15 17:07:00,2.08,16764.0,United Kingdom,2.08,0,0,2.08
2589,566974,22386,JUMBO BAG PINK POLKADOT,20,2011-09-16 09:24:00,2.08,13599.0,United Kingdom,41.6,0,0,41.6
2590,567145,22386,JUMBO BAG PINK POLKADOT,10,2011-09-16 15:09:00,2.08,12921.0,United Kingdom,20.8,0,0,20.8
2591,567148,22386,JUMBO BAG PINK POLKADOT,10,2011-09-16 15:23:00,2.08,18225.0,United Kingdom,20.8,0,0,20.8
2592,567154,22386,JUMBO BAG PINK POLKADOT,1,2011-09-16 16:29:00,2.08,15523.0,United Kingdom,2.08,0,0,2.08
2593,567180,22386,JUMBO BAG PINK POLKADOT,2,2011-09-18 14:56:00,2.08,17802.0,United Kingdom,4.16,0,0,4.16
2594,567185,22386,JUMBO BAG PINK POLKADOT,2,2011-09-18 15:55:00,2.08,16370.0,United Kingdom,4.16,0,0,4.16
2595,567185,22386,JUMBO BAG PINK POLKADOT,5,2011-09-18 15:55:00,2.08,16370.0,United Kingdom,10.4,0,0,10.4
2596,567206,22386,JUMBO BAG PINK POLKADOT,10,2011-09-19 10:51:00,2.08,13562.0,United Kingdom,20.8,0,0,20.8
2597,567211,22386,JUMBO BAG PINK POLKADOT,6,2011-09-19 11:02:00,2.08,14159.0,United Kingdom,12.48,0,0,12.48
2598,567280,22386,JUMBO BAG PINK POLKADOT,100,2011-09-19 11:46:00,1.79,14646.0,Netherlands,179.0,0,1,179.0
2599,567307,22386,JUMBO BAG PINK POLKADOT,10,2011-09-19 13:35:00,2.08,15078.0,United Kingdom,20.8,0,0,20.8
2600,567333,22386,JUMBO BAG PINK POLKADOT,10,2011-09-19 14:55:00,2.08,14282.0,United Kingdom,20.8,0,0,20.8
2601,567372,22386,JUMBO BAG PINK POLKADOT,10,2011-09-20 09:24:00,2.08,14191.0,United Kingdom,20.8,0,0,20.8
2602,567455,22386,JUMBO BAG PINK POLKADOT,200,2011-09-20 12:14:00,1.74,16029.0,United Kingdom,348.0,0,0,348.0
2603,567482,22386,JUMBO BAG PINK POLKADOT,1,2011-09-20 13:42:00,2.08,16464.0,United Kingdom,2.08,0,0,2.08
2604,567635,22386,JUMBO BAG PINK POLKADOT,20,2011-09-21 13:41:00,2.08,16523.0,United Kingdom,41.6,0,0,41.6
2605,567679,22386,JUMBO BAG PINK POLKADOT,3,2011-09-21 16:15:00,2.08,14606.0,United Kingdom,6.24,0,0,6.24
2606,567697,22386,JUMBO BAG PINK POLKADOT,10,2011-09-22 08:41:00,2.08,16558.0,United Kingdom,20.8,0,0,20.8
2607,567794,22386,JUMBO BAG PINK POLKADOT,30,2011-09-22 11:41:00,1.79,17581.0,United Kingdom,53.7,0,0,53.7
2608,567795,22386,JUMBO BAG PINK POLKADOT,100,2011-09-22 11:44:00,1.79,14646.0,Netherlands,179.0,0,1,179.0
2609,567821,22386,JUMBO BAG PINK POLKADOT,3,2011-09-22 12:45:00,2.08,14659.0,United Kingdom,6.24,0,0,6.24
2610,567858,22386,JUMBO BAG PINK POLKADOT,3,2011-09-22 13:50:00,2.08,16813.0,United Kingdom,6.24,0,0,6.24
2611,567875,22386,JUMBO BAG PINK POLKADOT,1,2011-09-22 14:29:00,2.08,16348.0,United Kingdom,2.08,0,0,2.08
2612,567928,22386,JUMBO BAG PINK POLKADOT,10,2011-09-22 17:31:00,2.08,12380.0,Belgium,20.8,0,1,20.8
2613,567962,22386,JUMBO BAG PINK POLKADOT,200,2011-09-23 09:19:00,1.79,15838.0,United Kingdom,358.0,0,0,358.0
2614,568058,22386,JUMBO BAG PINK POLKADOT,10,2011-09-23 12:58:00,2.08,18188.0,United Kingdom,20.8,0,0,20.8
2615,568156,22386,JUMBO BAG PINK POLKADOT,10,2011-09-25 12:16:00,2.08,14367.0,United Kingdom,20.8,0,0,20.8
2616,568194,22386,JUMBO BAG PINK POLKADOT,10,2011-09-25 14:38:00,2.08,16008.0,United Kingdom,20.8,0,0,20.8
2617,568197,22386,JUMBO BAG PINK POLKADOT,10,2011-09-25 14:52:00,2.08,16746.0,United Kingdom,20.8,0,0,20.8
2618,568323,22386,JUMBO BAG PINK POLKADOT,10,2011-09-26 13:45:00,2.08,15078.0,United Kingdom,20.8,0,0,20.8
2619,568330,22386,JUMBO BAG PINK POLKADOT,30,2011-09-26 14:13:00,2.08,16468.0,United Kingdom,62.400000000000006,0,0,62.400000000000006
2620,568505,22386,JUMBO BAG PINK POLKADOT,100,2011-09-27 12:17:00,1.79,15311.0,United Kingdom,179.0,0,0,179.0
2621,568583,22386,JUMBO BAG PINK POLKADOT,1,2011-09-28 10:09:00,2.08,15584.0,United Kingdom,2.08,0,0,2.08
2622,568673,22386,JUMBO BAG PINK POLKADOT,200,2011-09-28 13:23:00,1.79,16182.0,United Kingdom,358.0,0,0,358.0
2623,568675,22386,JUMBO BAG PINK POLKADOT,20,2011-09-28 13:32:00,1.79,14298.0,United Kingdom,35.8,0,0,35.8
2624,568686,22386,JUMBO BAG PINK POLKADOT,2,2011-09-28 14:26:00,2.08,16115.0,United Kingdom,4.16,0,0,4.16
2625,568782,22386,JUMBO BAG PINK POLKADOT,10,2011-09-29 08:53:00,2.08,13985.0,United Kingdom,20.8,0,0,20.8
2626,568797,22386,JUMBO BAG PINK POLKADOT,100,2011-09-29 10:22:00,1.75,13694.0,United Kingdom,175.0,0,0,175.0
2627,568873,22386,JUMBO BAG PINK POLKADOT,10,2011-09-29 12:15:00,2.08,14188.0,United Kingdom,20.8,0,0,20.8
2628,568877,22386,JUMBO BAG PINK POLKADOT,100,2011-09-29 12:31:00,1.79,14680.0,United Kingdom,179.0,0,0,179.0
2629,568878,22386,JUMBO BAG PINK POLKADOT,10,2011-09-29 12:34:00,2.08,14524.0,United Kingdom,20.8,0,0,20.8
2630,568895,22386,JUMBO BAG PINK POLKADOT,2,2011-09-29 13:11:00,2.08,15356.0,United Kingdom,4.16,0,0,4.16
2631,568995,22386,JUMBO BAG PINK POLKADOT,10,2011-09-29 16:53:00,2.08,16779.0,United Kingdom,20.8,0,0,20.8
2632,569004,22386,JUMBO BAG PINK POLKADOT,10,2011-09-29 18:18:00,2.08,14409.0,United Kingdom,20.8,0,0,20.8
2633,569026,22386,JUMBO BAG PINK POLKADOT,10,2011-09-30 10:18:00,2.08,16101.0,United Kingdom,20.8,0,0,20.8
2634,569124,22386,JUMBO BAG PINK POLKADOT,10,2011-09-30 13:15:00,2.08,15172.0,United Kingdom,20.8,0,0,20.8
2635,569215,22386,JUMBO BAG PINK POLKADOT,2,2011-10-02 12:30:00,2.08,13571.0,United Kingdom,4.16,0,0,4.16
2636,569220,22386,JUMBO BAG PINK POLKADOT,1,2011-10-02 13:26:00,2.08,16007.0,United Kingdom,2.08,0,0,2.08
2637,569302,22386,JUMBO BAG PINK POLKADOT,2,2011-10-03 12:04:00,2.08,16205.0,United Kingdom,4.16,0,0,4.16
2638,569397,22386,JUMBO BAG PINK POLKADOT,10,2011-10-04 08:26:00,2.08,12747.0,United Kingdom,20.8,0,0,20.8
2639,569424,22386,JUMBO BAG PINK POLKADOT,3,2011-10-04 10:49:00,2.08,15529.0,United Kingdom,6.24,0,0,6.24
2640,569521,22386,JUMBO BAG PINK POLKADOT,3,2011-10-04 14:33:00,2.08,16474.0,United Kingdom,6.24,0,0,6.24
2641,569528,22386,JUMBO BAG PINK POLKADOT,10,2011-10-04 14:53:00,2.08,16242.0,United Kingdom,20.8,0,0,20.8
2642,569532,22386,JUMBO BAG PINK POLKADOT,20,2011-10-04 15:19:00,2.08,13552.0,United Kingdom,41.6,0,0,41.6
2643,569648,22386,JUMBO BAG PINK POLKADOT,100,2011-10-05 12:40:00,1.79,17754.0,United Kingdom,179.0,0,0,179.0
2644,569650,22386,JUMBO BAG PINK POLKADOT,100,2011-10-05 12:44:00,1.79,12415.0,Australia,179.0,0,1,179.0
2645,569692,22386,JUMBO BAG PINK POLKADOT,10,2011-10-05 15:17:00,2.08,14389.0,United Kingdom,20.8,0,0,20.8
2646,569702,22386,JUMBO BAG PINK POLKADOT,2,2011-10-05 16:09:00,2.08,14396.0,United Kingdom,4.16,0,0,4.16
2647,569741,22386,JUMBO BAG PINK POLKADOT,20,2011-10-06 10:52:00,2.08,14626.0,United Kingdom,41.6,0,0,41.6
2648,569815,22386,JUMBO BAG PINK POLKADOT,700,2011-10-06 11:53:00,1.79,15838.0,United Kingdom,1253.0,0,0,1253.0
2649,569828,22386,JUMBO BAG PINK POLKADOT,2,2011-10-06 12:35:00,2.08,14527.0,United Kingdom,4.16,0,0,4.16
2650,569839,22386,JUMBO BAG PINK POLKADOT,200,2011-10-06 13:21:00,1.79,15769.0,United Kingdom,358.0,0,0,358.0
2651,569893,22386,JUMBO BAG PINK POLKADOT,10,2011-10-06 15:51:00,2.08,12627.0,Germany,20.8,0,1,20.8
2652,569910,22386,JUMBO BAG PINK POLKADOT,10,2011-10-06 16:47:00,2.08,17139.0,United Kingdom,20.8,0,0,20.8
2653,570092,22386,JUMBO BAG PINK POLKADOT,200,2011-10-07 11:51:00,1.74,16029.0,United Kingdom,348.0,0,0,348.0
2654,570103,22386,JUMBO BAG PINK POLKADOT,4,2011-10-07 12:18:00,2.08,15719.0,United Kingdom,8.32,0,0,8.32
2655,570111,22386,JUMBO BAG PINK POLKADOT,2,2011-10-07 12:28:00,2.08,15005.0,United Kingdom,4.16,0,0,4.16
2656,570114,22386,JUMBO BAG PINK POLKADOT,100,2011-10-07 12:31:00,1.79,13587.0,United Kingdom,179.0,0,0,179.0
2657,570128,22386,JUMBO BAG PINK POLKADOT,100,2011-10-07 13:21:00,1.79,13689.0,United Kingdom,179.0,0,0,179.0
2658,570217,22386,JUMBO BAG PINK POLKADOT,1,2011-10-09 12:19:00,2.08,17323.0,United Kingdom,2.08,0,0,2.08
2659,570219,22386,JUMBO BAG PINK POLKADOT,4,2011-10-09 12:44:00,2.08,16809.0,United Kingdom,8.32,0,0,8.32
2660,570229,22386,JUMBO BAG PINK POLKADOT,1,2011-10-09 13:30:00,2.08,15756.0,United Kingdom,2.08,0,0,2.08
2661,570245,22386,JUMBO BAG PINK POLKADOT,10,2011-10-09 16:11:00,2.08,14415.0,United Kingdom,20.8,0,0,20.8
2662,570246,22386,JUMBO BAG PINK POLKADOT,4,2011-10-09 16:22:00,2.08,16921.0,United Kingdom,8.32,0,0,8.32
2663,570404,22386,JUMBO BAG PINK POLKADOT,1,2011-10-10 12:50:00,2.08,16395.0,United Kingdom,2.08,0,0,2.08
2664,570429,22386,JUMBO BAG PINK POLKADOT,100,2011-10-10 14:06:00,1.79,13225.0,United Kingdom,179.0,0,0,179.0
2665,570448,22386,JUMBO BAG PINK POLKADOT,10,2011-10-10 14:55:00,2.08,13224.0,United Kingdom,20.8,0,0,20.8
2666,570482,22386,JUMBO BAG PINK POLKADOT,1,2011-10-10 17:00:00,2.08,17459.0,United Kingdom,2.08,0,0,2.08
2667,570506,22386,JUMBO BAG PINK POLKADOT,10,2011-10-11 09:50:00,2.08,13283.0,United Kingdom,20.8,0,0,20.8
2668,570514,22386,JUMBO BAG PINK POLKADOT,12,2011-10-11 10:36:00,2.08,13089.0,United Kingdom,24.96,0,0,24.96
2669,570522,22386,JUMBO BAG PINK POLKADOT,200,2011-10-11 10:46:00,1.74,16029.0,United Kingdom,348.0,0,0,348.0
2670,570637,22386,JUMBO BAG PINK POLKADOT,10,2011-10-11 12:34:00,2.08,12530.0,Germany,20.8,0,1,20.8
2671,570733,22386,JUMBO BAG PINK POLKADOT,5,2011-10-12 11:33:00,2.08,17190.0,United Kingdom,10.4,0,0,10.4
2672,570796,22386,JUMBO BAG PINK POLKADOT,2,2011-10-12 12:19:00,2.08,16241.0,United Kingdom,4.16,0,0,4.16
2673,570839,22386,JUMBO BAG PINK POLKADOT,10,2011-10-12 14:08:00,2.08,14911.0,Ireland,20.8,0,1,20.8
2674,570879,22386,JUMBO BAG PINK POLKADOT,10,2011-10-13 08:42:00,2.08,12685.0,France,20.8,0,1,20.8
2675,570885,22386,JUMBO BAG PINK POLKADOT,10,2011-10-13 10:20:00,2.08,14211.0,United Kingdom,20.8,0,0,20.8
2676,571039,22386,JUMBO BAG PINK POLKADOT,2,2011-10-13 12:59:00,2.08,16121.0,United Kingdom,4.16,0,0,4.16
2677,571098,22386,JUMBO BAG PINK POLKADOT,10,2011-10-13 15:38:00,2.08,17841.0,United Kingdom,20.8,0,0,20.8
2678,571214,22386,JUMBO BAG PINK POLKADOT,5,2011-10-14 12:56:00,2.08,14390.0,United Kingdom,10.4,0,0,10.4
2679,571235,22386,JUMBO BAG PINK POLKADOT,10,2011-10-14 14:37:00,2.08,15078.0,United Kingdom,20.8,0,0,20.8
2680,571240,22386,JUMBO BAG PINK POLKADOT,10,2011-10-14 14:55:00,2.08,12562.0,France,20.8,0,1,20.8
2681,571298,22386,JUMBO BAG PINK POLKADOT,200,2011-10-17 08:14:00,1.79,15769.0,United Kingdom,358.0,0,0,358.0
2682,571317,22386,JUMBO BAG PINK POLKADOT,2,2011-10-17 10:48:00,2.08,17377.0,United Kingdom,4.16,0,0,4.16
2683,571323,22386,JUMBO BAG PINK POLKADOT,20,2011-10-17 11:07:00,2.08,13534.0,United Kingdom,41.6,0,0,41.6
2684,571434,22386,JUMBO BAG PINK POLKADOT,3,2011-10-17 13:22:00,2.08,13069.0,United Kingdom,6.24,0,0,6.24
2685,571442,22386,JUMBO BAG PINK POLKADOT,10,2011-10-17 13:39:00,2.08,17049.0,United Kingdom,20.8,0,0,20.8
2686,571497,22386,JUMBO BAG PINK POLKADOT,20,2011-10-17 15:03:00,2.08,14841.0,United Kingdom,41.6,0,0,41.6
2687,571555,22386,JUMBO BAG PINK POLKADOT,10,2011-10-18 09:15:00,2.08,16458.0,United Kingdom,20.8,0,0,20.8
2688,571557,22386,JUMBO BAG PINK POLKADOT,10,2011-10-18 09:25:00,2.08,15678.0,United Kingdom,20.8,0,0,20.8
2689,571671,22386,JUMBO BAG PINK POLKADOT,4,2011-10-18 13:15:00,2.08,16940.0,United Kingdom,8.32,0,0,8.32
2690,571677,22386,JUMBO BAG PINK POLKADOT,10,2011-10-18 13:32:00,2.08,13637.0,United Kingdom,20.8,0,0,20.8
2691,571679,22386,JUMBO BAG PINK POLKADOT,3,2011-10-18 13:41:00,2.08,14159.0,United Kingdom,6.24,0,0,6.24
2692,571690,22386,JUMBO BAG PINK POLKADOT,10,2011-10-18 14:32:00,2.08,14191.0,United Kingdom,20.8,0,0,20.8
2693,571737,22386,JUMBO BAG PINK POLKADOT,10,2011-10-19 10:31:00,2.08,14367.0,United Kingdom,20.8,0,0,20.8
2694,571846,22386,JUMBO BAG PINK POLKADOT,2,2011-10-19 12:35:00,2.08,17841.0,United Kingdom,4.16,0,0,4.16
2695,572050,22386,JUMBO BAG PINK POLKADOT,3,2011-10-20 12:23:00,2.08,17346.0,United Kingdom,6.24,0,0,6.24
2696,572058,22386,JUMBO BAG PINK POLKADOT,1,2011-10-20 12:43:00,2.08,18252.0,United Kingdom,2.08,0,0,2.08
2697,572326,22386,JUMBO BAG PINK POLKADOT,100,2011-10-24 09:55:00,1.79,14607.0,United Kingdom,179.0,0,0,179.0
2698,572337,22386,JUMBO BAG PINK POLKADOT,100,2011-10-24 10:30:00,1.79,14607.0,United Kingdom,179.0,0,0,179.0
2699,572447,22386,JUMBO BAG PINK POLKADOT,4,2011-10-24 12:25:00,2.08,17811.0,United Kingdom,8.32,0,0,8.32
2700,572451,22386,JUMBO BAG PINK POLKADOT,20,2011-10-24 12:36:00,2.08,12921.0,United Kingdom,41.6,0,0,41.6
2701,572541,22386,JUMBO BAG PINK POLKADOT,3,2011-10-24 16:20:00,2.08,17315.0,United Kingdom,6.24,0,0,6.24
2702,572563,22386,JUMBO BAG PINK POLKADOT,10,2011-10-25 09:31:00,2.08,12928.0,United Kingdom,20.8,0,0,20.8
2703,572650,22386,JUMBO BAG PINK POLKADOT,3,2011-10-25 12:00:00,2.08,15506.0,United Kingdom,6.24,0,0,6.24
2704,572674,22386,JUMBO BAG PINK POLKADOT,4,2011-10-25 13:17:00,2.08,14173.0,United Kingdom,8.32,0,0,8.32
2705,572735,22386,JUMBO BAG PINK POLKADOT,10,2011-10-25 15:36:00,2.08,15630.0,United Kingdom,20.8,0,0,20.8
2706,572743,22386,JUMBO BAG PINK POLKADOT,10,2011-10-25 16:13:00,2.08,14482.0,United Kingdom,20.8,0,0,20.8
2707,572843,22386,JUMBO BAG PINK POLKADOT,20,2011-10-26 12:06:00,2.08,14315.0,United Kingdom,41.6,0,0,41.6
2708,572856,22386,JUMBO BAG PINK POLKADOT,3,2011-10-26 12:28:00,2.08,18118.0,United Kingdom,6.24,0,0,6.24
2709,572866,22386,JUMBO BAG PINK POLKADOT,3,2011-10-26 13:07:00,2.08,15005.0,United Kingdom,6.24,0,0,6.24
2710,572906,22386,JUMBO BAG PINK POLKADOT,10,2011-10-26 15:43:00,2.08,17557.0,United Kingdom,20.8,0,0,20.8
